Batch change
Module name, Device, Current value, Display format, Comment
Global,R4811,-,1-bit BIN,
Global,R4812,-,1-bit BIN,
Global,R4813,-,1-bit BIN,
Global,R4814,-,1-bit BIN,
Global,R4815,-,1-bit BIN,
Global,R4900,-,1-bit BIN,
Global,R4901,-,1-bit BIN,
Global,R4902,-,1-bit BIN,
Global,R4903,-,1-bit BIN,
Global,R4904,-,1-bit BIN,
Global,R4905,-,1-bit BIN,
Global,R4906,-,1-bit BIN,
Global,R4907,-,1-bit BIN,
Global,R4908,-,1-bit BIN,
Global,R4909,-,1-bit BIN,
Global,R4910,-,1-bit BIN,
Global,R4911,-,1-bit BIN,
Global,R4912,-,1-bit BIN,
Global,R4913,-,1-bit BIN,
Global,R4914,-,1-bit BIN,
Global,R4915,-,1-bit BIN,
Global,R5000,-,1-bit BIN,
Global,R5001,-,1-bit BIN,
Global,R5002,-,1-bit BIN,
Global,R5003,-,1-bit BIN,
Global,R5004,-,1-bit BIN,
Global,R5005,-,1-bit BIN,
Global,R5006,-,1-bit BIN,
Global,R5007,-,1-bit BIN,
Global,R5008,-,1-bit BIN,
Global,R5009,-,1-bit BIN,
Global,R5010,-,1-bit BIN,
Global,R5011,-,1-bit BIN,
Global,R5012,-,1-bit BIN,
Global,R5013,-,1-bit BIN,
Global,R5014,-,1-bit BIN,
Global,R5015,-,1-bit BIN,
Global,R5100,-,1-bit BIN,
Global,R5101,-,1-bit BIN,
Global,R5102,-,1-bit BIN,
Global,R5103,-,1-bit BIN,
Global,R5104,-,1-bit BIN,
Global,R5105,-,1-bit BIN,
Global,R5106,-,1-bit BIN,
Global,R5107,-,1-bit BIN,
Global,R5108,-,1-bit BIN,
Global,R5109,-,1-bit BIN,
Global,R5110,-,1-bit BIN,
Global,R5111,-,1-bit BIN,
Global,R5112,-,1-bit BIN,
Global,R5113,-,1-bit BIN,
Global,R5114,-,1-bit BIN,
Global,R5115,-,1-bit BIN,
Global,R5200,-,1-bit BIN,
Global,R5201,-,1-bit BIN,
Global,R5202,-,1-bit BIN,
Global,R5203,-,1-bit BIN,
Global,R5204,-,1-bit BIN,
Global,R5205,-,1-bit BIN,
Global,R5206,-,1-bit BIN,
Global,R5207,-,1-bit BIN,
Global,R5208,-,1-bit BIN,
Global,R5209,-,1-bit BIN,
Global,R5210,-,1-bit BIN,
Global,R5211,-,1-bit BIN,
Global,R5212,-,1-bit BIN,
Global,R5213,-,1-bit BIN,
Global,R5214,-,1-bit BIN,
Global,R5215,-,1-bit BIN,
Global,R5300,-,1-bit BIN,
Global,R5301,-,1-bit BIN,
Global,R5302,-,1-bit BIN,
Global,R5303,-,1-bit BIN,
Global,R5304,-,1-bit BIN,
Global,R5305,-,1-bit BIN,
Global,R5306,-,1-bit BIN,
Global,R5307,-,1-bit BIN,
Global,R5308,-,1-bit BIN,
Global,R5309,-,1-bit BIN,
Global,R5310,-,1-bit BIN,
Global,R5311,-,1-bit BIN,
Global,R5312,-,1-bit BIN,
Global,R5313,-,1-bit BIN,
Global,R5314,-,1-bit BIN,
Global,R5315,-,1-bit BIN,
Global,R5400,-,1-bit BIN,
Global,R5401,-,1-bit BIN,
Global,R5402,-,1-bit BIN,
Global,R5403,-,1-bit BIN,
Global,R5404,-,1-bit BIN,
Global,R5405,-,1-bit BIN,
Global,R5406,-,1-bit BIN,
Global,R5407,-,1-bit BIN,
Global,R5408,-,1-bit BIN,
Global,R5409,-,1-bit BIN,
Global,R5410,-,1-bit BIN,
Global,R5411,-,1-bit BIN,
Global,R5412,-,1-bit BIN,
Global,R5413,-,1-bit BIN,
Global,R5414,-,1-bit BIN,
Global,R5415,-,1-bit BIN,
Global,R5500,-,1-bit BIN,
Global,R5501,-,1-bit BIN,
Global,R5502,-,1-bit BIN,
Global,R5503,-,1-bit BIN,
Global,R5504,-,1-bit BIN,
Global,R5505,-,1-bit BIN,
Global,R5506,-,1-bit BIN,
Global,R5507,-,1-bit BIN,
Global,R5508,-,1-bit BIN,
Global,R5509,-,1-bit BIN,
Global,R5510,-,1-bit BIN,
Global,R5511,-,1-bit BIN,
Global,R5512,-,1-bit BIN,
Global,R5513,-,1-bit BIN,
Global,R5514,-,1-bit BIN,
Global,R5515,-,1-bit BIN,
Global,R5600,-,1-bit BIN,
Global,R5601,-,1-bit BIN,
Global,R5602,-,1-bit BIN,
Global,R5603,-,1-bit BIN,
Global,R5604,-,1-bit BIN,
Global,R5605,-,1-bit BIN,
Global,R5606,-,1-bit BIN,
Global,R5607,-,1-bit BIN,
Global,R5608,-,1-bit BIN,
Global,R5609,-,1-bit BIN,
Global,R5610,-,1-bit BIN,
Global,R5611,-,1-bit BIN,
Global,R5612,-,1-bit BIN,
Global,R5613,-,1-bit BIN,
Global,R5614,-,1-bit BIN,
Global,R5615,-,1-bit BIN,
Global,R5700,-,1-bit BIN,
Global,R5701,-,1-bit BIN,
Global,R5702,-,1-bit BIN,
Global,R5703,-,1-bit BIN,
Global,R5704,-,1-bit BIN,
Global,R5705,-,1-bit BIN,
Global,R5706,-,1-bit BIN,
Global,R5707,-,1-bit BIN,
Global,R5708,-,1-bit BIN,
Global,R5709,-,1-bit BIN,
Global,R5710,-,1-bit BIN,
Global,R5711,-,1-bit BIN,
Global,R5712,-,1-bit BIN,
Global,R5713,-,1-bit BIN,
Global,R5714,-,1-bit BIN,
Global,R5715,-,1-bit BIN,
Global,R5800,-,1-bit BIN,
Global,R5801,-,1-bit BIN,
Global,R5802,-,1-bit BIN,
Global,R5803,-,1-bit BIN,
Global,R5804,-,1-bit BIN,
Global,R5805,-,1-bit BIN,
Global,R5806,-,1-bit BIN,
Global,R5807,-,1-bit BIN,
Global,R5808,-,1-bit BIN,
Global,R5809,-,1-bit BIN,
Global,R5810,-,1-bit BIN,
Global,R5811,-,1-bit BIN,
Global,R5812,-,1-bit BIN,
Global,R5813,-,1-bit BIN,
Global,R5814,-,1-bit BIN,
Global,R5815,-,1-bit BIN,
Global,R5900,-,1-bit BIN,
Global,R5901,-,1-bit BIN,
Global,R5902,-,1-bit BIN,
Global,R5903,-,1-bit BIN,
Global,R5904,-,1-bit BIN,
Global,R5905,-,1-bit BIN,
Global,R5906,-,1-bit BIN,
Global,R5907,-,1-bit BIN,
Global,R5908,-,1-bit BIN,
Global,R5909,-,1-bit BIN,
Global,R5910,-,1-bit BIN,
Global,R5911,-,1-bit BIN,
Global,R5912,-,1-bit BIN,
Global,R5913,-,1-bit BIN,
Global,R5914,-,1-bit BIN,
Global,R5915,-,1-bit BIN,
Global,R6000,-,1-bit BIN,
Global,R6001,-,1-bit BIN,
Global,R6002,-,1-bit BIN,
Global,R6003,-,1-bit BIN,
Global,R6004,-,1-bit BIN,
Global,R6005,-,1-bit BIN,
Global,R6006,-,1-bit BIN,
Global,R6007,-,1-bit BIN,
Global,R6008,-,1-bit BIN,
Global,R6009,-,1-bit BIN,
Global,R6010,-,1-bit BIN,
Global,R6011,-,1-bit BIN,
Global,R6012,-,1-bit BIN,
Global,R6013,-,1-bit BIN,
Global,R6014,-,1-bit BIN,
Global,R6015,-,1-bit BIN,
Global,R6100,-,1-bit BIN,
Global,R6101,-,1-bit BIN,
Global,R6102,-,1-bit BIN,
Global,R6103,-,1-bit BIN,
Global,R6104,-,1-bit BIN,
Global,R6105,-,1-bit BIN,
Global,R6106,-,1-bit BIN,
Global,R6107,-,1-bit BIN,
Global,R6108,-,1-bit BIN,
Global,R6109,-,1-bit BIN,
Global,R6110,-,1-bit BIN,
Global,R6111,-,1-bit BIN,
Global,R6112,-,1-bit BIN,
Global,R6113,-,1-bit BIN,
Global,R6114,-,1-bit BIN,
Global,R6115,-,1-bit BIN,
Global,R6200,-,1-bit BIN,
Global,R6201,-,1-bit BIN,
Global,R6202,-,1-bit BIN,
Global,R6203,-,1-bit BIN,
Global,R6204,-,1-bit BIN,
Global,R6205,-,1-bit BIN,
Global,R6206,-,1-bit BIN,
Global,R6207,-,1-bit BIN,
Global,R6208,-,1-bit BIN,
Global,R6209,-,1-bit BIN,
Global,R6210,-,1-bit BIN,
Global,R6211,-,1-bit BIN,
Global,R6212,-,1-bit BIN,
Global,R6213,-,1-bit BIN,
Global,R6214,-,1-bit BIN,
Global,R6215,-,1-bit BIN,
Global,R6300,-,1-bit BIN,
Global,R6301,-,1-bit BIN,
Global,R6302,-,1-bit BIN,
Global,R6303,-,1-bit BIN,
Global,R6304,-,1-bit BIN,
Global,R6305,-,1-bit BIN,
Global,R6306,-,1-bit BIN,
Global,R6307,-,1-bit BIN,
Global,R6308,-,1-bit BIN,
Global,R6309,-,1-bit BIN,
Global,R6310,-,1-bit BIN,
Global,R6311,-,1-bit BIN,
Global,R6312,-,1-bit BIN,
Global,R6313,-,1-bit BIN,
Global,R6314,-,1-bit BIN,
Global,R6315,-,1-bit BIN,
Global,R6400,-,1-bit BIN,
Global,R6401,-,1-bit BIN,
Global,R6402,-,1-bit BIN,
Global,R6403,-,1-bit BIN,
Global,R6404,-,1-bit BIN,
Global,R6405,-,1-bit BIN,
Global,R6406,-,1-bit BIN,
Global,R6407,-,1-bit BIN,
Global,R6408,-,1-bit BIN,
Global,R6409,-,1-bit BIN,
Global,R6410,-,1-bit BIN,
Global,R6411,-,1-bit BIN,
Global,R6412,-,1-bit BIN,
Global,R6413,-,1-bit BIN,
Global,R6414,-,1-bit BIN,
Global,R6415,-,1-bit BIN,
Global,R6500,-,1-bit BIN,
Global,R6501,-,1-bit BIN,
Global,R6502,-,1-bit BIN,
Global,R6503,-,1-bit BIN,
Global,R6504,-,1-bit BIN,
Global,R6505,-,1-bit BIN,
Global,R6506,-,1-bit BIN,
Global,R6507,-,1-bit BIN,
Global,R6508,-,1-bit BIN,
Global,R6509,-,1-bit BIN,
Global,R6510,-,1-bit BIN,
Global,R6511,-,1-bit BIN,
Global,R6512,-,1-bit BIN,
Global,R6513,-,1-bit BIN,
Global,R6514,-,1-bit BIN,
Global,R6515,-,1-bit BIN,
Global,R6600,-,1-bit BIN,
Global,R6601,-,1-bit BIN,
Global,R6602,-,1-bit BIN,
Global,R6603,-,1-bit BIN,
Global,R6604,-,1-bit BIN,
Global,R6605,-,1-bit BIN,
Global,R6606,-,1-bit BIN,
Global,R6607,-,1-bit BIN,
Global,R6608,-,1-bit BIN,
Global,R6609,-,1-bit BIN,
Global,R6610,-,1-bit BIN,
Global,R6611,-,1-bit BIN,
Global,R6612,-,1-bit BIN,
Global,R6613,-,1-bit BIN,
Global,R6614,-,1-bit BIN,
Global,R6615,-,1-bit BIN,
Global,R6700,-,1-bit BIN,
Global,R6701,-,1-bit BIN,
Global,R6702,-,1-bit BIN,
Global,R6703,-,1-bit BIN,
Global,R6704,-,1-bit BIN,
Global,R6705,-,1-bit BIN,
Global,R6706,-,1-bit BIN,
Global,R6707,-,1-bit BIN,
Global,R6708,-,1-bit BIN,
Global,R6709,-,1-bit BIN,
Global,R6710,-,1-bit BIN,
Global,R6711,-,1-bit BIN,
Global,R6712,-,1-bit BIN,
Global,R6713,-,1-bit BIN,
Global,R6714,-,1-bit BIN,
Global,R6715,-,1-bit BIN,
Global,R6800,-,1-bit BIN,
Global,R6801,-,1-bit BIN,
Global,R6802,-,1-bit BIN,
Global,R6803,-,1-bit BIN,
Global,R6804,-,1-bit BIN,
Global,R6805,-,1-bit BIN,
Global,R6806,-,1-bit BIN,
Global,R6807,-,1-bit BIN,
Global,R6808,-,1-bit BIN,
Global,R6809,-,1-bit BIN,
Global,R6810,-,1-bit BIN,
Global,R6811,-,1-bit BIN,
Global,R6812,-,1-bit BIN,
Global,R6813,-,1-bit BIN,
Global,R6814,-,1-bit BIN,
Global,R6815,-,1-bit BIN,
Global,R6900,-,1-bit BIN,
Global,R6901,-,1-bit BIN,
Global,R6902,-,1-bit BIN,
Global,R6903,-,1-bit BIN,
Global,R6904,-,1-bit BIN,
Global,R6905,-,1-bit BIN,
Global,R6906,-,1-bit BIN,
Global,R6907,-,1-bit BIN,
Global,R6908,-,1-bit BIN,
Global,R6909,-,1-bit BIN,
Global,R6910,-,1-bit BIN,
Global,R6911,-,1-bit BIN,
Global,R6912,-,1-bit BIN,
Global,R6913,-,1-bit BIN,
Global,R6914,-,1-bit BIN,
Global,R6915,-,1-bit BIN,
Global,R7000,-,1-bit BIN,
Global,R7001,-,1-bit BIN,
Global,R7002,-,1-bit BIN,
Global,R7003,-,1-bit BIN,
Global,R7004,-,1-bit BIN,
Global,R7005,-,1-bit BIN,
Global,R7006,-,1-bit BIN,
Global,R7007,-,1-bit BIN,
Global,R7008,-,1-bit BIN,
Global,R7009,-,1-bit BIN,
Global,R7010,-,1-bit BIN,
Global,R7011,-,1-bit BIN,
Global,R7012,-,1-bit BIN,
Global,R7013,-,1-bit BIN,
Global,R7014,-,1-bit BIN,
Global,R7015,-,1-bit BIN,
Global,R7100,-,1-bit BIN,
Global,R7101,-,1-bit BIN,
Global,R7102,-,1-bit BIN,
Global,R7103,-,1-bit BIN,
Global,R7104,-,1-bit BIN,
Global,R7105,-,1-bit BIN,
Global,R7106,-,1-bit BIN,
Global,R7107,-,1-bit BIN,
Global,R7108,-,1-bit BIN,
Global,R7109,-,1-bit BIN,
Global,R7110,-,1-bit BIN,
Global,R7111,-,1-bit BIN,
Global,R7112,-,1-bit BIN,
Global,R7113,-,1-bit BIN,
Global,R7114,-,1-bit BIN,
Global,R7115,-,1-bit BIN,
Global,R7200,-,1-bit BIN,
Global,R7201,-,1-bit BIN,
Global,R7202,-,1-bit BIN,
Global,R7203,-,1-bit BIN,
Global,R7204,-,1-bit BIN,
Global,R7205,-,1-bit BIN,
Global,R7206,-,1-bit BIN,
Global,R7207,-,1-bit BIN,
Global,R7208,-,1-bit BIN,
Global,R7209,-,1-bit BIN,
Global,R7210,-,1-bit BIN,
Global,R7211,-,1-bit BIN,
Global,R7212,-,1-bit BIN,
Global,R7213,-,1-bit BIN,
Global,R7214,-,1-bit BIN,
Global,R7215,-,1-bit BIN,
Global,R7300,-,1-bit BIN,
Global,R7301,-,1-bit BIN,
Global,R7302,-,1-bit BIN,
Global,R7303,-,1-bit BIN,
Global,R7304,-,1-bit BIN,
Global,R7305,-,1-bit BIN,
Global,R7306,-,1-bit BIN,
Global,R7307,-,1-bit BIN,
Global,R7308,-,1-bit BIN,
Global,R7309,-,1-bit BIN,
Global,R7310,-,1-bit BIN,
Global,R7311,-,1-bit BIN,
Global,R7312,-,1-bit BIN,
Global,R7313,-,1-bit BIN,
Global,R7314,-,1-bit BIN,
Global,R7315,-,1-bit BIN,
Global,R7400,-,1-bit BIN,
Global,R7401,-,1-bit BIN,
Global,R7402,-,1-bit BIN,
Global,R7403,-,1-bit BIN,
Global,R7404,-,1-bit BIN,
Global,R7405,-,1-bit BIN,
Global,R7406,-,1-bit BIN,
Global,R7407,-,1-bit BIN,
Global,R7408,-,1-bit BIN,
Global,R7409,-,1-bit BIN,
Global,R7410,-,1-bit BIN,
Global,R7411,-,1-bit BIN,
Global,R7412,-,1-bit BIN,
Global,R7413,-,1-bit BIN,
Global,R7414,-,1-bit BIN,
Global,R7415,-,1-bit BIN,
Global,R7500,-,1-bit BIN,
Global,R7501,-,1-bit BIN,
Global,R7502,-,1-bit BIN,
Global,R7503,-,1-bit BIN,
Global,R7504,-,1-bit BIN,
Global,R7505,-,1-bit BIN,
Global,R7506,-,1-bit BIN,
Global,R7507,-,1-bit BIN,
Global,R7508,-,1-bit BIN,
Global,R7509,-,1-bit BIN,
Global,R7510,-,1-bit BIN,
Global,R7511,-,1-bit BIN,
Global,R7512,-,1-bit BIN,
Global,R7513,-,1-bit BIN,
Global,R7514,-,1-bit BIN,
Global,R7515,-,1-bit BIN,
Global,R7600,-,1-bit BIN,
Global,R7601,-,1-bit BIN,
Global,R7602,-,1-bit BIN,
Global,R7603,-,1-bit BIN,
Global,R7604,-,1-bit BIN,
Global,R7605,-,1-bit BIN,
Global,R7606,-,1-bit BIN,
Global,R7607,-,1-bit BIN,
Global,R7608,-,1-bit BIN,
Global,R7609,-,1-bit BIN,
Global,R7610,-,1-bit BIN,
Global,R7611,-,1-bit BIN,
Global,R7612,-,1-bit BIN,
Global,R7613,-,1-bit BIN,
Global,R7614,-,1-bit BIN,
Global,R7615,-,1-bit BIN,
Global,R7700,-,1-bit BIN,
Global,R7701,-,1-bit BIN,
Global,R7702,-,1-bit BIN,
Global,R7703,-,1-bit BIN,
Global,R7704,-,1-bit BIN,
Global,R7705,-,1-bit BIN,
Global,R7706,-,1-bit BIN,
Global,R7707,-,1-bit BIN,
Global,R7708,-,1-bit BIN,
Global,R7709,-,1-bit BIN,
Global,R7710,-,1-bit BIN,
Global,R7711,-,1-bit BIN,
Global,R7712,-,1-bit BIN,
Global,R7713,-,1-bit BIN,
Global,R7714,-,1-bit BIN,
Global,R7715,-,1-bit BIN,
Global,R7800,-,1-bit BIN,
Global,R7801,-,1-bit BIN,
Global,R7802,-,1-bit BIN,
Global,R7803,-,1-bit BIN,
Global,R7804,-,1-bit BIN,
Global,R7805,-,1-bit BIN,
Global,R7806,-,1-bit BIN,
Global,R7807,-,1-bit BIN,
Global,R7808,-,1-bit BIN,
Global,R7809,-,1-bit BIN,
Global,R7810,-,1-bit BIN,
Global,R7811,-,1-bit BIN,
Global,R7812,-,1-bit BIN,
Global,R7813,-,1-bit BIN,
Global,R7814,-,1-bit BIN,
Global,R7815,-,1-bit BIN,
Global,R7900,-,1-bit BIN,
Global,R7901,-,1-bit BIN,
Global,R7902,-,1-bit BIN,
Global,R7903,-,1-bit BIN,
Global,R7904,-,1-bit BIN,
Global,R7905,-,1-bit BIN,
Global,R7906,-,1-bit BIN,
Global,R7907,-,1-bit BIN,
Global,R7908,-,1-bit BIN,
Global,R7909,-,1-bit BIN,
Global,R7910,-,1-bit BIN,
Global,R7911,-,1-bit BIN,
Global,R7912,-,1-bit BIN,
Global,R7913,-,1-bit BIN,
Global,R7914,-,1-bit BIN,
Global,R7915,-,1-bit BIN,
Global,R8000,-,1-bit BIN,
Global,R8001,-,1-bit BIN,
Global,R8002,-,1-bit BIN,
Global,R8003,-,1-bit BIN,
Global,R8004,-,1-bit BIN,
Global,R8005,-,1-bit BIN,
Global,R8006,-,1-bit BIN,
Global,R8007,-,1-bit BIN,
Global,R8008,-,1-bit BIN,
Global,R8009,-,1-bit BIN,
Global,R8010,-,1-bit BIN,
Global,R8011,-,1-bit BIN,
Global,R8012,-,1-bit BIN,
Global,R8013,-,1-bit BIN,
Global,R8014,-,1-bit BIN,
Global,R8015,-,1-bit BIN,
Global,R8100,-,1-bit BIN,
Global,R8101,-,1-bit BIN,
Global,R8102,-,1-bit BIN,
Global,R8103,-,1-bit BIN,
Global,R8104,-,1-bit BIN,
Global,R8105,-,1-bit BIN,
Global,R8106,-,1-bit BIN,
Global,R8107,-,1-bit BIN,
Global,R8108,-,1-bit BIN,
Global,R8109,-,1-bit BIN,
Global,R8110,-,1-bit BIN,
Global,R8111,-,1-bit BIN,
Global,R8112,-,1-bit BIN,
Global,R8113,-,1-bit BIN,
Global,R8114,-,1-bit BIN,
Global,R8115,-,1-bit BIN,
Global,R8200,-,1-bit BIN,
Global,R8201,-,1-bit BIN,
Global,R8202,-,1-bit BIN,
Global,R8203,-,1-bit BIN,
Global,R8204,-,1-bit BIN,
Global,R8205,-,1-bit BIN,
Global,R8206,-,1-bit BIN,
Global,R8207,-,1-bit BIN,
Global,R8208,-,1-bit BIN,
Global,R8209,-,1-bit BIN,
Global,R8210,-,1-bit BIN,
Global,R8211,-,1-bit BIN,
Global,R8212,-,1-bit BIN,
Global,R8213,-,1-bit BIN,
Global,R8214,-,1-bit BIN,
Global,R8215,-,1-bit BIN,
Global,R8300,-,1-bit BIN,
Global,R8301,-,1-bit BIN,
Global,R8302,-,1-bit BIN,
Global,R8303,-,1-bit BIN,
Global,R8304,-,1-bit BIN,
Global,R8305,-,1-bit BIN,
Global,R8306,-,1-bit BIN,
Global,R8307,-,1-bit BIN,
Global,R8308,-,1-bit BIN,
Global,R8309,-,1-bit BIN,
Global,R8310,-,1-bit BIN,
Global,R8311,-,1-bit BIN,
Global,R8312,-,1-bit BIN,
Global,R8313,-,1-bit BIN,
Global,R8314,-,1-bit BIN,
Global,R8315,-,1-bit BIN,
Global,R8400,-,1-bit BIN,
Global,R8401,-,1-bit BIN,
Global,R8402,-,1-bit BIN,
Global,R8403,-,1-bit BIN,
Global,R8404,-,1-bit BIN,
Global,R8405,-,1-bit BIN,
Global,R8406,-,1-bit BIN,
Global,R8407,-,1-bit BIN,
Global,R8408,-,1-bit BIN,
Global,R8409,-,1-bit BIN,
Global,R8410,-,1-bit BIN,
Global,R8411,-,1-bit BIN,
Global,R8412,-,1-bit BIN,
Global,R8413,-,1-bit BIN,
Global,R8414,-,1-bit BIN,
Global,R8415,-,1-bit BIN,
Global,R8500,-,1-bit BIN,
Global,R8501,-,1-bit BIN,
Global,R8502,-,1-bit BIN,
Global,R8503,-,1-bit BIN,
Global,R8504,-,1-bit BIN,
Global,R8505,-,1-bit BIN,
Global,R8506,-,1-bit BIN,
Global,R8507,-,1-bit BIN,
Global,R8508,-,1-bit BIN,
Global,R8509,-,1-bit BIN,
Global,R8510,-,1-bit BIN,
Global,R8511,-,1-bit BIN,
Global,R8512,-,1-bit BIN,
Global,R8513,-,1-bit BIN,
Global,R8514,-,1-bit BIN,
Global,R8515,-,1-bit BIN,
Global,R8600,-,1-bit BIN,
Global,R8601,-,1-bit BIN,
Global,R8602,-,1-bit BIN,
Global,R8603,-,1-bit BIN,
Global,R8604,-,1-bit BIN,
Global,R8605,-,1-bit BIN,
Global,R8606,-,1-bit BIN,
Global,R8607,-,1-bit BIN,
Global,R8608,-,1-bit BIN,
Global,R8609,-,1-bit BIN,
Global,R8610,-,1-bit BIN,
Global,R8611,-,1-bit BIN,
Global,R8612,-,1-bit BIN,
Global,R8613,-,1-bit BIN,
Global,R8614,-,1-bit BIN,
Global,R8615,-,1-bit BIN,
Global,R8700,-,1-bit BIN,
Global,R8701,-,1-bit BIN,
Global,R8702,-,1-bit BIN,
Global,R8703,-,1-bit BIN,
Global,R8704,-,1-bit BIN,
Global,R8705,-,1-bit BIN,
Global,R8706,-,1-bit BIN,
Global,R8707,-,1-bit BIN,
Global,R8708,-,1-bit BIN,
Global,R8709,-,1-bit BIN,
Global,R8710,-,1-bit BIN,
Global,R8711,-,1-bit BIN,
Global,R8712,-,1-bit BIN,
Global,R8713,-,1-bit BIN,
Global,R8714,-,1-bit BIN,
Global,R8715,-,1-bit BIN,
Global,R8800,-,1-bit BIN,
Global,R8801,-,1-bit BIN,
Global,R8802,-,1-bit BIN,
Global,R8803,-,1-bit BIN,
Global,R8804,-,1-bit BIN,
Global,R8805,-,1-bit BIN,
Global,R8806,-,1-bit BIN,
Global,R8807,-,1-bit BIN,
Global,R8808,-,1-bit BIN,
Global,R8809,-,1-bit BIN,
Global,R8810,-,1-bit BIN,
Global,R8811,-,1-bit BIN,
Global,R8812,-,1-bit BIN,
Global,R8813,-,1-bit BIN,
Global,R8814,-,1-bit BIN,
Global,R8815,-,1-bit BIN,
Global,R8900,-,1-bit BIN,
Global,R8901,-,1-bit BIN,
Global,R8902,-,1-bit BIN,
Global,R8903,-,1-bit BIN,
Global,R8904,-,1-bit BIN,
Global,R8905,-,1-bit BIN,
Global,R8906,-,1-bit BIN,
Global,R8907,-,1-bit BIN,
Global,R8908,-,1-bit BIN,
Global,R8909,-,1-bit BIN,
Global,R8910,-,1-bit BIN,
Global,R8911,-,1-bit BIN,
Global,R8912,-,1-bit BIN,
Global,R8913,-,1-bit BIN,
Global,R8914,-,1-bit BIN,
Global,R8915,-,1-bit BIN,
Global,R9000,-,1-bit BIN,
Global,R9001,-,1-bit BIN,
Global,R9002,-,1-bit BIN,
Global,R9003,-,1-bit BIN,
Global,R9004,-,1-bit BIN,
Global,R9005,-,1-bit BIN,
Global,R9006,-,1-bit BIN,
Global,R9007,-,1-bit BIN,
Global,R9008,-,1-bit BIN,
Global,R9009,-,1-bit BIN,
Global,R9010,-,1-bit BIN,
Global,R9011,-,1-bit BIN,
Global,R9012,-,1-bit BIN,
Global,R9013,-,1-bit BIN,
Global,R9014,-,1-bit BIN,
Global,R9015,-,1-bit BIN,
Global,R9100,-,1-bit BIN,
Global,R9101,-,1-bit BIN,
Global,R9102,-,1-bit BIN,
Global,R9103,-,1-bit BIN,
Global,R9104,-,1-bit BIN,
Global,R9105,-,1-bit BIN,
Global,R9106,-,1-bit BIN,
Global,R9107,-,1-bit BIN,
Global,R9108,-,1-bit BIN,
Global,R9109,-,1-bit BIN,
Global,R9110,-,1-bit BIN,
Global,R9111,-,1-bit BIN,
Global,R9112,-,1-bit BIN,
Global,R9113,-,1-bit BIN,
Global,R9114,-,1-bit BIN,
Global,R9115,-,1-bit BIN,
Global,R9200,-,1-bit BIN,
Global,R9201,-,1-bit BIN,
Global,R9202,-,1-bit BIN,
Global,R9203,-,1-bit BIN,
Global,R9204,-,1-bit BIN,
Global,R9205,-,1-bit BIN,
Global,R9206,-,1-bit BIN,
Global,R9207,-,1-bit BIN,
Global,R9208,-,1-bit BIN,
Global,R9209,-,1-bit BIN,
Global,R9210,-,1-bit BIN,
Global,R9211,-,1-bit BIN,
Global,R9212,-,1-bit BIN,
Global,R9213,-,1-bit BIN,
Global,R9214,-,1-bit BIN,
Global,R9215,-,1-bit BIN,
Global,R9300,-,1-bit BIN,
Global,R9301,-,1-bit BIN,
Global,R9302,-,1-bit BIN,
Global,R9303,-,1-bit BIN,
Global,R9304,-,1-bit BIN,
Global,R9305,-,1-bit BIN,
Global,R9306,-,1-bit BIN,
Global,R9307,-,1-bit BIN,
Global,R9308,-,1-bit BIN,
Global,R9309,-,1-bit BIN,
Global,R9310,-,1-bit BIN,
Global,R9311,-,1-bit BIN,
Global,R9312,-,1-bit BIN,
Global,R9313,-,1-bit BIN,
Global,R9314,-,1-bit BIN,
Global,R9315,-,1-bit BIN,
Global,R9400,-,1-bit BIN,
Global,R9401,-,1-bit BIN,
Global,R9402,-,1-bit BIN,
Global,R9403,-,1-bit BIN,
Global,R9404,-,1-bit BIN,
Global,R9405,-,1-bit BIN,
Global,R9406,-,1-bit BIN,
Global,R9407,-,1-bit BIN,
Global,R9408,-,1-bit BIN,
Global,R9409,-,1-bit BIN,
Global,R9410,-,1-bit BIN,
Global,R9411,-,1-bit BIN,
Global,R9412,-,1-bit BIN,
Global,R9413,-,1-bit BIN,
Global,R9414,-,1-bit BIN,
Global,R9415,-,1-bit BIN,
Global,R9500,-,1-bit BIN,
Global,R9501,-,1-bit BIN,
Global,R9502,-,1-bit BIN,
Global,R9503,-,1-bit BIN,
Global,R9504,-,1-bit BIN,
Global,R9505,-,1-bit BIN,
Global,R9506,-,1-bit BIN,
Global,R9507,-,1-bit BIN,
Global,R9508,-,1-bit BIN,
Global,R9509,-,1-bit BIN,
Global,R9510,-,1-bit BIN,
Global,R9511,-,1-bit BIN,
Global,R9512,-,1-bit BIN,
Global,R9513,-,1-bit BIN,
Global,R9514,-,1-bit BIN,
Global,R9515,-,1-bit BIN,
Global,R9600,-,1-bit BIN,
Global,R9601,-,1-bit BIN,
Global,R9602,-,1-bit BIN,
Global,R9603,-,1-bit BIN,
Global,R9604,-,1-bit BIN,
Global,R9605,-,1-bit BIN,
Global,R9606,-,1-bit BIN,
Global,R9607,-,1-bit BIN,
Global,R9608,-,1-bit BIN,
Global,R9609,-,1-bit BIN,
Global,R9610,-,1-bit BIN,
Global,R9611,-,1-bit BIN,
Global,R9612,-,1-bit BIN,
Global,R9613,-,1-bit BIN,
Global,R9614,-,1-bit BIN,
Global,R9615,-,1-bit BIN,
Global,R9700,-,1-bit BIN,
Global,R9701,-,1-bit BIN,
Global,R9702,-,1-bit BIN,
